feature	Bifidobacterium.adolescentis	Bifidobacterium.bifidum	Bifidobacterium.longum	Bifidobacterium.pseudocatenulatum	Collinsella.aerofaciens	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.faecis	Bacteroides.finegoldii	Bacteroides.fragilis	Bacteroides.intestinalis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.salyersiae	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Bacteroides.xylanisolvens	Bacteroidales.bacterium.ph8	Barnesiella.intestinihominis	Coprobacter.fastidiosus	Odoribacter.splanchnicus	Parabacteroides.distasonis	Parabacteroides.goldsteinii	Parabacteroides.merdae	Parabacteroides.unclassified	Paraprevotella.clara	Paraprevotella.unclassified	Prevotella.copri	Alistipes.finegoldii	Alistipes.onderdonkii	Alistipes.putredinis	Alistipes.shahii	Alistipes.unclassified	Streptococcus.salivarius	Clostridium.bolteae	Clostridium.citroniae	Clostridium.clostridioforme	Clostridium.hathewayi	Clostridium.leptum	Clostridium.nexile	Clostridium.symbiosum	Flavonifractor.plautii	Eubacterium.eligens	Eubacterium.hallii	Eubacterium.rectale	Eubacterium.siraeum	Eubacterium.sp.3.1.31	Eubacterium.ventriosum	Ruminococcus.gnavus	Ruminococcus.obeum	Ruminococcus.torques	Coprococcus.comes	Dorea.longicatena	Lachnospiraceae.bacterium.1.1.57FAA	Lachnospiraceae.bacterium.3.1.46FAA	Roseburia.hominis	Roseburia.intestinalis	Roseburia.inulinivorans	Roseburia.unclassified	Oscillibacter.unclassified	Peptostreptococcaceae.noname.unclassified	Faecalibacterium.prausnitzii	Ruminococcus.bromii	Ruminococcus.callidus	Ruminococcus.lactaris	Subdoligranulum.unclassified	Coprobacillus.unclassified	Acidaminococcus.unclassified	Dialister.invisus	Veillonella.atypica	Veillonella.dispar	Veillonella.parvula	Veillonella.unclassified	Burkholderiales.bacterium.1.1.47	Parasutterella.excrementihominis	Sutterella.wadsworthensis	Bilophila.unclassified	Escherichia.coli	Escherichia.unclassified	Klebsiella.pneumoniae	Haemophilus.parainfluenzae	Akkermansia.muciniphila	C2likevirus.unclassified
CSM67UET_P	0.0535220036255979	0	0	0	0.00177340766006425	0	0	0	0	0	0	0.0320915529911022	0	0	0.0263090430660241	0	0.375824714625481	0.030893321883178	0.0257617286297171	0.0253332285034569	0.0260432320758926	0	0	0	0	0	0	0	0	0	0	0	0.00542766826596279	0	0	0.0141387427684599	0	0	0	0	0	0	0	0	4.00317756222179e-05	0	0.0324588845642117	0.00965438326325905	0.00426210308694629	0	0	0	0.0276800513175338	0.0219760036726752	0.0215079521521003	0	0.00307363973227389	0.0212799311581561	0.00368708666190876	0.000841788177783998	0.0395091207596942	0	0	0.0124711791231408	0	0.103044352485229	0	0.0028331288243356	0.013503678679989	0.0232093026160445	0	0	0.0113353975851872	0.000538827699875053	0.00117677407619072	0.0126955171937277	0.00825519264171128	0.00136476329451265	0.0012489913994132	0	0	0.0047943655756193	0	0	0.000438908387921997	0	0
PSM6XBRM_P	2.76598634713252e-05	0	0.000170689120306319	1.78915102007828e-05	0.00012071628146965	0	0.0264826226650679	0.0151773475383698	0	0.22821957983125	0	0.109649251337982	0	0	0.0206725089645206	0	0.00012883943839989	0	0.194180467550404	0.115319009225747	0.0109884720064187	0.000680288686714824	0	0	0.0586266744114284	0.00290253764337758	0	0	0.0209391335964208	0	0	0	0.00972938268223146	0.00196086838809729	0.0518693389179523	0.00758517772696178	0	0.000327085597406266	0	0	0	0	0	0	0	0	0.0105287424540756	0	0.0141183552190718	0	0	0	0.00252856395027271	0.00271272311561525	0.00547675579209366	0.00070054516665479	0.000155985178014871	0	0.000192899270900394	0	0	0.000728821978753729	3.12587304657355e-05	0.000771905557915384	0.000591448084338523	0.0237124205023134	0.00251632780249171	0	0	0.00719475207045389	0	0	0.0438665897948677	0.000347650551660039	8.98688500889897e-05	0.000331404237799558	0.00122371760287079	0	0	0	0.0012335887809126	0.000724400513589168	0	0	0.00444573181058073	0	0
CSM79HG7_P	0	0	0.019190254442738	0	0.0003251298889095	0	0.0333417974732671	0.00256180114046712	0	0	0.0227215649000848	0.0390285234388072	0	0	0.00471475759326903	0	0	0.0203199231064071	0.173603964852614	0.00619468127701954	0.0168653779434492	0	0	0	0.0401321047322383	0.00118515778315087	0	0.067876664473118	0	0.00460591766334142	0.00319270922151118	0	0	0	0.211985542892608	0.0633534993694661	0	0.000286533410811397	0	0	0	0	0	0	0.000741244827296798	0	0	0.00177939386422914	0.00315218826528076	0.012992151871261	0	0.0048882813715328	0	0.00101516221479635	0.00089669989420716	0.00509420053169054	0	0	0	0.00157839281485398	0.000722641538684416	0	0.000898838203243066	0.0221759753495734	0	0.0805236932659837	0.00921835716924235	0	0.000639995894446651	0.122196877320399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSM79H52_P	0	0	0.0202687277041168	0	0	0.0638717885131275	0	0.00200820036092312	0	0.0117663408193323	0	0	0	0	0.0126093744501955	0	0	0.00116233916384469	0.00455594224559863	0.0184196041239739	0	0.0191979179059086	0.0893781113700836	0	0	0.0773085926176645	0	0	0	0	0	0	0.00280442206222154	0.0118042511515525	0.0697451671657146	0.0216895273649764	0	0.000278777083895356	0	0	0	0	0.00542473814642353	0	0	0	0.001271462274821	0	0.0155187306364077	0.00220078903758862	0.0298412960390615	0	0	7.7810433258546e-05	0.015851545652418	0	0	0	0.000771716127432335	0.00132811832380199	0	0	0	0.00429989041610046	0	0.00302392498026987	0.404857214189607	0	0	0.0878315373749797	0.000104724674641381	0	0	0	0	0	0	0	0	0	0.000466548425527352	0.00026086916453168	0	0	0	0	0
PSM6XBSC_P	0	0	0	8.38834493243081e-05	0.000787316330837553	0.00397836974615885	0	0.00593298726374749	0	0.0107160850457318	0	0	0	0.110157712151127	0.0223090030702981	0	0.247944727464312	5.56150341673984e-05	0.0595462898882957	0.0413911050973586	0.000176575172936639	7.83526724457823e-05	0.0210940757493153	0.000343829962615021	0	0.00930430303659111	0	0.0106377323732861	0	0.0210297548626539	0.0665141469590918	0	4.20953573532242e-05	0	0.016565188860155	0.00300730871680138	0	0	0	0	0	0	0	0	0	4.93673047305452e-05	0.00156101056306689	0.000200541872743584	0.0388510446049986	0	0	0.0189302105064891	0	0.000551541360941879	0.000955492916662356	0.00627732933533274	0.00428164067833135	0	0.00306568913940804	0.000251752769766971	0.148127519640147	0.00872940950660656	0	0.00196793235081472	0.000474622593612752	0.106193988721517	0	0	0.000353047924079231	0.00218004788628559	0	0.00473864672336805	0	0	0	4.59873855270016e-05	0.000443383946428485	0	0	0	0	0	0	0	7.33340045374903e-05	0	0
HSM67VG6_P	0	0.000879633411368356	0.0195699048315466	0.00164157163860483	0.007040253983658	0.0404774770401446	0	6.85138932897705e-05	0.151135275211811	0	0.00917055806106319	0.0968379616681232	0	0	0.0351105553991126	0	0.073010847820658	0.00453243304307166	0.0887007418301962	0.0313283760433365	0.000683545586542129	0	0	0	0	0	0	0.0486003567608713	0	0	0	0	0.00841892347359278	0.0350051820934638	0.0538327999694927	0	0	0.000449961010814679	0.000238258391703807	0	0	0.000731983315751641	0.00677469625772866	0.00240733389709468	0.000340020112279931	0.00148829171919841	0.000783713960762678	0.00105946910336771	0.0145903788011003	0	1.35965555675824e-05	0.00573211662573006	0.000940711688332105	0.00538763514365451	0.0102963103728229	0.002616593385127	0.00967915421776307	0	0.00274735400937461	0.00852982037994087	0.000130973070428352	0.00847235368804976	0	0.00800199784388371	5.78915842525968e-05	0.0873932418108105	0.0282706381638956	0	0	0.0447958705561172	0	0	0	0.000450492126266538	0.000315270132223316	0.00453785042068062	0.00120828765297851	0.000243463323132022	0.000133947316958761	0	0.00344832018273771	0.0217254900044603	0	0	0.00054418089197441	0.00920306232671695	0.000214358196370166
CSM79HJ6_P	0	0	0	0	0	0.021321540775848	0.0198839539049883	7.99342571478904e-06	0	0	0	0.00465555559996348	0	0.150812372880192	0.00713546468806835	0	3.04365056063121e-05	0.0447364367706191	0	0.123509700073345	5.51341414686731e-05	0	0	0	0	0.000168784258362276	0	0	0.00763290171908868	0	0	0	0	0.104527363597058	0.0450568911579287	0.000587414310220138	0	0	0	0	0	0	0	0	0	0	0.00696042916087784	0.000173600809754521	0.0433677163366868	0.00149753756372067	0	0	0	0.000338798274526828	0.000307029531301384	0.000981961605116776	0	0.000731808372170622	0.0249416403062958	0.000755276250230708	0.00385416343214745	0.000762039918143221	0.0315751588514021	0.00226316427545386	0	0.0430922505889771	0	0	0	0.130917966033885	0	0	0	0	0	0	0	0.00743368095512009	0.00164992505138594	0	0.00358351423583004	0	0	0.000229452309941188	0	0.164371477448445	8.94648801155234e-05
HSM7CZ1T_P	1.90480855313463e-05	0	0.00114318748244477	0.00158683654333888	0	0	0	0	0	0	0	0.020728348398958	0	0	0.0182292194205411	0	0.232713182091534	0.0154195764129069	0.146451558350081	0.286013555182052	0.00156859472597817	0	0	0	0.0103176122126246	0.000205497599991615	0.00651091782847391	0	0.0680279698459736	0	0	0	0.00237284722619057	0.033364989437383	0	0.0191018031482152	0	0	0.000365340264820796	0	0	2.79170354083753e-05	0.000573055102281668	0	0.00163551498414121	0.000393660434314491	0.000165083407938335	0.000214971250996623	0	0	9.7457665125989e-05	0.00540350849610124	0.00087802603782587	0.00136682611627576	0.000762124988296514	0.000796492169070001	0.00115084703006584	0	0.00226349710554766	0.000126684886311653	0.00465438458205628	0.011910092633158	0	0.00968217211063975	0	0.0635124649563098	0	0	0.00705928096802975	0.00812970274807436	0.000106225831481688	0	0	0	0	0.000100178820201896	0.000170828068654138	0.0030472905509301	0.00208521105631511	0	0.00213892867318393	0.00297976559163908	0.00162049823946306	0	0.000508352081587889	0.00156607513794493	0.00073279698358952
PSM6XBVY_P	0	0	0	0	0	0.0201232931535373	0	0	1.79245485334358e-05	0	0	0.00154855296079933	0.00967712233322995	0	0.0430803720752178	0	0.1995471704233	0.0302591985742302	0.0494191539378366	0.000235046312018805	0.00833758241157943	0.0117567967380736	0	0	0.0222851217391592	0.0696238544159633	0	0.0131193825078385	0.0869183764071971	0	0	0	0	0	0.119052077321808	0.0101266230652024	0	0.00599640164688191	0.0150369891196923	0	0.000250090129537938	0.000184473478656611	0.000658407077379956	0	0.000327549785700286	0.000250943679468102	0	0.000205065370721808	0	0.00301196431606484	0.000126645470888026	0	0.00102265951007728	0.00538259255335301	0.0012760571455946	0.00345666382968009	0	0	0.00107344573092201	0	0	0	0.00133111111609015	0	0	0.105760064340594	0.0525602176808387	0.000248489723418881	0.00515501480322313	0.0124775129603555	0.000237073493102943	0.0512008327233119	0	0.00141283852190332	0	0.000587135658211294	0.00518926349417095	0	0.000295755050801691	0	0.00221634908741109	0.000127178939594378	9.59176734021359e-05	0	0.0200520217343686	0.00766562522905813	0
CSM79HNG_P	0.000260133940835209	0	0	0	0	0.000104636565846002	0	0	0	0	0	0.308727121807919	0	0	0.0781347672730997	0	0	0.000997414642545509	2.06056637833145e-05	0.00177429842489301	0	0	0	0	0	0.000334716392187498	0	0	0.000698883806270173	0	0	0.00120105890998451	0	0	0.316679902873947	0	0	0	0	0	0	0	0.00150763098090699	0	0	0.000424275643070099	0.0124345631966159	0	0.0772448036285267	0	0.000217515397205329	0	0.00192657930602336	0.000109662337500469	0.00454008108177926	0	0	0	0.00119472643769988	0.00182606387293402	0.0803577665913035	0.0083637886719308	0	0.00448127955342199	0	0.0705699757787961	0	0	0	0.00783879656490518	0	0	0.00959640942790536	0	0	0	0.000740095133836802	0	0	0	0	0.000240935493115145	0	0	0.00137052793017313	0.00608098267103882	0
MSM79HF1_P	0	0	0	0	0.00766100230811461	0.0325258703638478	0	0.0127416092261618	0.066719614251673	3.09913086596603e-05	5.87851013464986e-05	0	0	0.0277236932982033	0.00655724439057313	0	0.00337239550025875	0.00332836816494066	0.0623423378662632	0.00137972814227274	0	0.00353817440531122	0.0102781691318695	0	0.015115518873215	0.03760561641221	0.00314315820128412	0.0100004771677683	0	0.0010600995263741	0.0011661094790115	0	0.00107424238548465	0.0157498568496695	0	0.00240736058338433	0	0	0	0	0	0	0.00155891201813434	0	0	0	0.00498578827131464	0.00167832694158089	0.220604005848011	0.0441611390634131	0	0.00102541877620733	0	0.0120077793103991	0.0159869649571926	0.00642344064524888	0.0077124085264469	0	0	0.0261935589238243	0.00204788599920898	0.00845952043163514	0	0.00271112460080243	0	0.137322242708188	0.0709254545883862	0	0.0166636085295952	0.04072934355489	0	0	0	0	0	0	0	0.00204198289279762	0.00266992583730645	0	0.00245360158360668	0.018533909410929	0.00548890511149984	0	0.020585238888878	0.00144908964260626	0
CSM7CZ2F_P	0	0.000432511486508945	0.000563113796339147	0.00223772790844543	0.000501341051517344	0.0557086862808768	0	5.63522887364457e-05	0.361948398280795	0	0.0604639603590796	0.003201648636832	0	0	0.0171346753223509	0	0.0832613759265272	0.00593775168686127	0.0621150517372306	0.0454468424564893	0.000357954647146207	0	0	0	0	0	0	0.0437643533421458	0	0	0	0	0.0139985835223249	0.027835473816896	0.0656926550263224	0	0	8.69318428783645e-06	0.000307636451033083	0	0	0.00271452349844418	0.00402576250731889	0.000465136495777414	0.000151056861095699	0.00101587528860093	0.00198194374487038	0	0.0376845447967457	0	0	0.00401256932175265	0	0	0.00226421655233425	0.00064319336454357	0.00302962586068917	0.0044804671819509	6.93409287900366e-05	0	1.97386419712051e-05	0	0.000198920511056963	0	0	0.0389102837813306	0.0097057868482349	0	0	0.0271676327180775	0	0	0	0	0	0	3.42613733697083e-05	0	0	0	0.00424575120617932	0.00452117173896924	0	0	0	0.00168340956915045	0
CSM79HQT_P	0.263665973013303	0.000895659989010713	0.000905361986249667	0	0.0169504540298074	0	0	4.33040364567927e-05	0	0	0	0.0207640488469531	0	0	0.00309020443764621	0	0.171364484159005	0.0185879618564795	0.0193918078228387	0.0261717291372747	0.00659617495209343	0	0	0	0	0	0	0	0	0	0	0	0.0162585359828147	0	0	0.00842689450426817	0	0.0040316531209432	0.000508644952808066	0	0	0.000114294260156453	0	0	0.000413163101932023	0	0.0217060891154476	0.0232624314530232	0.0272522003419836	0	0	0	0.00252251928212793	0.0461254245806962	0.0125303660681875	0.000386896719163148	0.00635421660631709	0.0321666168946321	0.037194144537042	0.000350810022115821	0.0173966275857597	0.000973985869159338	0	0.00112531336267911	0	0.0895757008983103	0.00149292440440385	0.000425349757000464	0.0024453765723743	0.0185855955156895	0	0	0.00930149406024798	0.00398420798810393	0.00383430029905815	0.00488365412237863	0.0277645131230161	0.00105041867667597	0.00105455977305845	0	0	0.0129794975501274	0.00525315823673536	0	0.0098412563944444	0	0
PSM6XBTH_P	0.000885480192816733	0.0016615805198007	0.00201972608605387	0.00387310151424716	0.000828914886853169	0.00982077110473867	0	0.00384796137826335	0	0.0099154521007422	0	0	0	0.114251780894794	0.0607350205338143	0	0.168029370166606	0.000697030544454248	0.0919741737815955	0.0546370169850003	0.000230417456012872	0.000916195762184045	0.0229542619829242	0.0026483308571651	0	0.0419767283438003	0	0.0251437853583848	0	0.00269972621580942	0.00725019220039446	0	0.000228390025691597	0	0.0512029555068251	0.00427838483546997	0	0	0	0	0	0	0	0	0	7.04532036642965e-05	0.00155007185213059	0.00109673843229356	0.0292878529350703	0	0	0.0311988073843878	0	0.00114347070119894	0.000312528384024498	0.000947114074583485	0.00175038196787253	0	0.00397639908911611	0.000856792053770696	0.0201139334743344	0.00606424683396481	0	0.0046682596862511	0	0.194403197500908	0	0	0	0.00775755663829346	0	0.0103942297711112	0	0	0	0	0	0	0	0	0.000927042514402865	0	0	0	0	0	0.000774174268178751
PSM7J19X_P	0	0	0.00482280526327945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.98760907071452e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285499892650723	0	0.155819400024464	0.0711169713646873	0	0	0.0638259881051869	0.0331551021699951	0	0	0	0.0517042873847064	0	0	0.00566042900363619	0	0	0	0	0	0	0	0	0	0	0.00711605953736311	0	0.000394754512304964	0	0	0	0.126913148019684	0.0785882244258524	0	0	0	0.000549363132238057	0.00134592898182419	0.00247865631209471	0	0	0	0	0.0446938663788052	0	0	0.0662552466424482	0	0
HSM7CZ2L_P	0	0.00549069699986246	0.00149334890930325	0.00262928294216552	0.00055256842708857	0.0730930182691169	0	2.55595632624855e-05	0.187484634145754	0	0.0313777159785714	0.000646321743153834	0	0	0.00547948850285801	0	0.00949694903664016	0.00504591869817183	0.141703685259538	0.0284742962451849	0	0	0	0	0	0	0	0.0190696339922917	0	0	0	0	0.0060328949484142	0.0114610548201303	0.0281358415365739	0	0	0.00322102873261544	0.00114546649293147	0	0	0.0022726013318837	0.00194441234950105	0.000780299945664978	0.000303153180662431	0.000282097966663416	0	0.000888194823371371	0.0321362274440782	0	0	0.00345452162815675	0	0.00101557363044999	0.00398488256585332	0.00109717567873473	0.00868700418768304	0	0.000929257728284873	0.00172788932792909	0	6.45274220069306e-05	0	0.00313712213354474	0	0.302673415089717	0.00397754990426163	0	0	0.0317136566317796	0	0	0	0	2.90163894414282e-05	0.000469395094177039	0.00125179008601107	2.29407555511653e-05	6.28513850716857e-06	1.02657262283753e-05	0.0123421264865269	0.0177084824962559	0.00108418639248658	0	0.00111561208502242	0.00247026893793415	0.000360662198003023
CSM79HPQ_P	0	0	0.00280130935491153	0	0.000327683768225318	0.00179201407262723	0	0.00850587180245625	0	0	0	0.00243577570662955	0	0	0.00803515312838146	0	0.00645120883838614	0	0.0541760389556821	0.00826026581280683	8.52145089673371e-05	0	0	0	0	0.0106888270395361	0	0	0.00252726367637976	0	0.00573760267433451	0.642169220540273	0	0	0	0	0	0	0.000447193196139019	0.000295375445193531	0	0	0.00569787075604299	0	0.000185798996852709	0.000220093915799073	0.00307545959112301	0	0.0867481610133898	0.0066683751391532	0	0	0	0.0009337000798507	0.00174841352018627	8.53190666470517e-05	0	0	0.000979600901245376	0.000113131409451115	0.00268127713859926	0.00250499289060057	0.00103794408652608	0.0491766135001321	0	0.0593219497205121	0	0	0	0.0238085155747551	0	0	0	0	0	0	0	0	0	0	0	0	0.000237659605991113	0	3.9104572213232e-05	0	0
HSM7CYYV_P	0.00142443044644831	0.000574429439747751	0.00183921141382857	0	0.000445795479528083	0.0249062802455048	0	0.000945688403195979	0.00898495501268748	7.25027775783584e-05	0	0	0	0	0.00186249771967071	0	0.00471979862734854	0.0140517094283914	0.0228008524618303	0.0134798221617705	0	0	0	0	0	0.0155832162069435	0	0	0	0	0	0.437409358817161	0.000840035688043224	0.0176342414857029	0.0433512715848294	0	0	0	0	0	0	0	0.00410805008609832	0	0	0	0.00211295261613003	0	0	0.00745304148643507	0	0	0	0	0.00183168658137303	0	0	0	0	0.000424136164487143	0	0.000402985284071577	0.0190821616118435	0.00730142628114848	0	0.160618565632707	0	0	0	0.0463086324267808	0	0	0.0878475379460014	0	0	0	0.000537517085945586	0.000181917908958882	0	0	0.00674102963706106	0	0.000747093838524824	0	0.000415797836631006	0.0429593701755909	0
CSM79HPM_P	0	0	0.0197329538795403	0	0.000586983909306307	0.0370544202859201	0	0.0285746030540357	0	0	0	0	0	0	0.0251393216211507	0	0.0351426417692918	0	0.143533562606013	0.0224596976347291	0.0105012879584832	0	0	0	0	0.0289770254672012	0	0	0.0109658475263046	0	0.0137236054480029	0.36538932192041	0	0	0	0	0	0	0.000878408252858826	0.00118800580976955	0	0	0	0	0.00105165229876458	0.000543346432919242	0.00486171544904868	0	0.0562625274108101	0.0463034976688773	0	0	0	0	0	0	0	0	0	0	0.000629859634235243	0.000158226660016939	0.00537905351075468	0.084949652037375	0	0.0109151366435207	0	0	0	0.0450976451106602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSM7CYYR_P	0	0	0	0	0.000123875921511343	0.0953654688938284	0	0.00255413596053608	0.0597361344644205	0.00139679651409883	0	0.00714791352565716	0	0	0.00944283775615849	0	0.00474592120792884	0.12205325376752	0.0266417270420809	0.0369798548283342	0	0	0	0	0.0163076375017272	0.105299553806571	0	0	0.00096961558300156	0	0	0.337920416869216	0.00086516689852019	0.0400569982037446	0.0515868450974712	0	0	0	0.000119182824925451	0	0	0	0.000196018638796804	0	6.42845090486176e-05	3.15419747284389e-05	6.42845090486176e-05	0	0	0	0	0.000348271423385635	0	0.00105987583594419	0.000391818994031473	0	0.000636078300060006	0	0.000604536325331567	0.00206692704985182	0	0.000741072693446713	0	0.00276106877743961	0	0.014147721654406	0	0	0	0.00398640355348176	0	0	0.0406131847200633	0	0	0	0	0	0	0	0.0016909336140751	0	0	0	0.000522025138844717	0.0107606156207646	0
HSM7CZ2X_P	0	0.0162733697315323	0.0059040504470376	0.00220832446394507	0.00176451457514575	0	0	0	0	0	0	0	0	0	0.156082166830027	0	0	0	0	0.000735733631535445	0.0235691140185908	0	0	0	0	0.193442890196224	0	0.0815757304119986	0	0	0	0	0	0	0	0	0	0	0.0211223885695001	0	0.00250351677203023	0.000425526351378129	0	0	0	0.00128280975683099	0	0.00206317973391427	0.325737051271942	0	0	0	0.00245203686778285	0.000440745608784596	0.00891358199216606	0.00590231402169592	0.00781483332155288	0.000567913229395679	0	0.00105104804505064	0	0	0.0021065903674562	0	0	0.035144431774214	0	0	0	0.0013741253012698	0.000535840431908225	0	0.0024192490716253	0	0	3.9937782858581e-05	0	0.0268180679755364	0	0	0	0.0663674022709175	0.00250515105470475	0	0.000856364121448448	0	0
PSM6XBTZ_P	0.00706357892822114	0.00058665066780767	2.71298481038562e-05	0	0.00021988095939411	0.0244526488550171	0	0.00974775442371552	0	0.0216086656352157	0.040659761732755	0.000238096714549557	0.000503064897697218	0	0.00728178042082787	0	0.258800664345385	7.17003128459056e-05	0.161277903694724	0.0657907859801213	0	0.0404564170617289	0	0	0.01459340367457	0.0394097216839316	0	0.0199768698666452	0	0	0	0	0.0193557255348197	0.00734921747182888	0.0683291062446192	0.0110756958935228	0	0	0	0	0	0	0	0	0	0	0	0.000796713205983242	0.0406222967044211	0	0	0	0	0.000266260080676417	0.000274528224860449	0.000281892040774353	0.000221302046675741	0	4.08239619086597e-05	8.86241704725968e-05	0.000595048001744578	0.00057114789746261	0.0019298365284543	0.00435149844610565	0	0.0294074634470513	0.00533850815807451	0	0	0.0531482767637243	0	0	0.00303673433109163	0	0	0	0	0.000157740688260992	8.2552252087448e-05	0.0364684585802149	0.0025495597729981	0	0	0	0	0.00089450984891	0
MSM79HBX_P	0	0	0.0270160160282757	0.0290369610443066	0.000278448784515222	0.00865160425643608	0.00572386958078509	0.000990120171243001	0	0	0	0.000585114673110253	0	0	0.0271448541247763	0	0.107038162252431	0.110030135867157	0.00729430151380561	0.0306112353063933	0	0.00448976151383923	0.000867525859474979	0.00439598467006761	0	0.39399602463029	0	0.0527595006989437	0	0	0	0	3.12189236627674e-05	8.64524039892021e-06	0.00249331134560525	0.00134589582821523	0	0.0013902026852597	0	2.48550661468956e-05	0	0	0	0	0	2.6416012330034e-05	0.00316607915053789	0.00134685641048178	0	0.0013915234858762	0	0	0	0.000655117105784843	0.00209322883158856	7.24038883409567e-05	0.000255875101251375	0.00112964474545891	0.000308106761994851	0.000145528213381824	0	0	3.55415438622275e-05	0.0029938947792594	0	0.0782999422930203	0	0	0	0.00768573878742338	0	0	9.55779355213956e-05	0	0	0.000111667688486053	0	0	0	0.0642014763669146	0.000896223254688062	0	0.000155254108830609	0.000926121377734327	6.51995213418566e-05	0.0177388325707511	0
HSM7CZ2J_P	0	0.000806531079247316	0.00120058118013835	0.00233958881433136	0.00161131173996441	0.02945511633436	0	1.10173401607893e-05	0.400820101971146	0	0.0176344370339961	6.00290590069176e-05	0	0	0.0131038390488102	0	0.0301428248851442	0.00620461589485051	0.106495463378516	0.0388568201917573	0	0	0	0	0	0	0	0.0293756267399289	0.00227523519189684	0	0	0	0.0195240653202653	0.0464169807895685	0.0520772165215209	0	0	0.000330932068007261	0.000810958608470811	0	0	0.000396418314196625	0.00677185446443731	0	0.000595039334478519	0.00110750010064907	0	0.000449651630674458	0.0101951582805659	0	0	0.000611101998638174	0	0.000212624368523645	0.00085842584037851	0.00110770603224086	0.000458197791733762	0	0	0	0	0	0.000542938641755534	0.00944484652587742	0	0.00993094804829878	0.00508403913812275	0	0	0.0652395401423996	0	0	0	0	0	0	0	0	0	0	0.0307298328875429	0.0470018265102534	0	0	0	0.00970905675814457	0
CSM79HM5_P	0.020398480412576	0	0	0	0.000279126248198841	0	0	0	0	0	0	0.0384601970357122	0	0	0.0334436019109126	0	0.240020057606393	0.0283902652170966	0.156538825748228	0.00998559072436606	0.0119611903741915	0	0	0	0	0	0	0	0	0	0	0	0.101507413351864	0	0	0.0556023873465107	0.00853358585210499	0	0.000389350955247892	0	0	0	0	0	0.000498698251693567	0	0.00729457240381331	0	5.54962206635023e-05	0	0	0	0	0.00204710861400053	0.00444869111176478	0	0	0.00627885995408072	0.000695347903175108	0.00755823429012766	0.00627600836961974	0	0.00307795639664136	0.00623224751577639	0	0.199450784832817	0	0.000194236772322258	0.00474053981371257	0.0209167010501947	0	0	0.00385578089653377	0.000127224537489452	0.000131501914180908	0.000349319096468883	0.00360857045903271	2.58836127995781e-05	0.000403828230203588	0	0	0.00505969792069042	0.010362986960143	0	0.000155411353122891	0.000644238735528483	0
HSM7J4Q3_P	0	0	0.0103541449432932	0.0035627762302196	0.00131382356975462	0.0420113683032923	0	0.129001386090427	0	0	0	0.00092432943472481	0	0	0.132090895153205	0	0	0.0101731750070122	0.0180133215270552	0	0.00319851493627749	0	0.0376266070417996	0	0.00821470281314889	4.66302903300789e-05	0	0.0853614902233339	0	0.0171091783652006	0.0565464940834539	0	0.00239883573652594	0.0169660576905511	0	0	0.00983041209367682	0.000223462040672716	0	0	0	0	0	0	0	0	0.0648710102210165	0.00163942815115037	0.0462604778110975	0	0	0.00119744970665813	0	0.000579043237280655	0.000193384494096171	0.000108501216677132	0.000822388756730482	0	0.000742552047528983	0.000652521270528052	0.0408384449181714	0.000344377815164998	0	0.00126931283807591	0.00144059336337925	0.217365786265926	2.73523997390722e-05	0	0	0.010073858544491	0	0	0.0100135015886092	0.00134349739087377	0.000654035240993314	0.00170008790112521	0.00658345010251094	0.00210351056443544	0.000305014583068178	0	0.00026090757684687	0	0	0	0.00364190641987064	0	0
ESM718U9_P	0	0	0	0	0	0	0	0	0	0	0	0.235200362278893	0	0	0.00509380767536161	0	0.135055129672272	0.0158557212480204	0.0100337439808519	0.0391853456160072	0.000158412529037017	0	0	0	0	0.0108977259142198	0	0.00541443463413254	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016898392514142	0	0	0.00146183081795359	0.00209537532574896	0	0	0	0	0	0	0	0	0	4.38274663669079e-05	0	0	0	0	0	0	0.000436056888262561	0	0	0.0329125262911994	0	0	0	0.00221038282182984	0	0	0	0	0	0.00383928605374113	0.00163840798365352	0.00363820775021681	0.00184444987975433	0	0.0133476284799536	0.121710458226194	0	0	0	0.356237039214916	0
MSM79HCN_P	0	0	0	0	0	0	0	0.249995735882938	0	0	0	0	0	0	0	0	1.57287192216286e-05	0.181038579586349	0	0	0	0	0	0	0	0	0	0	0.000303748123150152	0	0	0	0	0	0.190836346046939	0.0210639212085131	0	0	0	0	0	0	0	0	0	0	0.0183777827959882	0	0.00162322425058015	0	0	0.00118282011237455	0	0	0.000543662158550188	0	0	0	0	0.0093544004207126	0	0.00174609210268157	0	0.00150566739457954	0	0.0869028078521443	0	0	0	0.00569869881616876	0	0	0.0477126612206487	0.000685424900625646	5.63782663009025e-05	0.00108630297169637	0.000900315973627636	0	0	0	0	0	0	0.00159942690266691	0	0.177770274293543	0
