feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis
HSM7CYYH	-5.2385346394725	-4.4643098870294	-4.3906645276902	-4.34145817141808	-4.65873908230376	-4.37446132659567	-4.6835142441929	-4.14233102736626	-4.57496819249826	-4.41363254904697	-4.54126744796599	-4.19146820802882	-5.14713402484817	-3.73701339671743	-4.40757811379057	-4.4178819600845	-4.32047522611316	-4.66929181857914	-4.48886710021259	-5.32112849944601	-4.24782665689961	-4.24736172385015
HSM7CYYP	-6.88257865008147	-4.55378883372774	-5.15350649490786	-4.03906195052501	-4.35917488172137	-5.04380959683235	-5.78554226525617	-3.86270649678083	-4.15999615683743	-4.1322505408763	-4.22469501762438	-4.07674381305888	-6.56840032574927	-3.93847967107315	-3.97699340073581	-4.2322551559625	-4.03100061058932	-4.34895701059682	-4.44762347085075	-7.52470863011147	-4.20236466033273	-4.05634616736499
HSM7CYYR_P	-5.39882326814899	-4.4035476497427	-5.05794073658819	-4.45600948414846	-4.68711929336776	-4.98936226616831	-4.93319219680078	-3.17635365987043	-4.17181502347057	-4.50692648426	-4.58886252492922	-4.00104178338368	-7.02149152526049	-4.02081611793271	-4.14465418650065	-4.54845486267993	-4.33849344108622	-4.77507989184694	-4.16423329871779	-5.85522839497744	-4.47087982593029	-3.97315971147605
HSM7CYYV_P	-5.53940248473781	-4.64141468322893	-4.85601312626255	-4.45034178937849	-4.83095607756293	-4.81079166499074	-5.34396589571304	-2.89314383420853	-4.39411090987157	-4.54290808359885	-4.81901598795961	-4.15182199360655	-5.48219325634784	-3.78510726837297	-4.24989063626149	-4.96084601799525	-4.49518060585084	-4.97199852402866	-4.27386854826027	-4.81193009261011	-4.7832164781285	-3.90779467936892
HSM7CYZ5	-5.07095078730449	-4.42896701916495	-4.88597086494505	-4.48902380523482	-4.60182227611086	-4.89108511583053	-4.72391349960043	-2.80370413750216	-4.66972507343614	-4.56060747987369	-4.57736880571013	-4.38367888302922	-5.13625637914889	-4.19904343861013	-4.5496664016167	-4.49969194369706	-4.41100487643172	-4.61809993779623	-4.58410245034703	-5.50738926265041	-4.35150899992846	-4.38370070786692
HSM7CYZ7	-4.77790692514822	-4.65706857711027	-4.47254448242156	-4.25076338567523	-4.35256252151494	-4.48377718593907	-4.54951145580073	-3.55717406083511	-4.66101148761231	-4.68939959478875	-4.55249657647693	-4.16159205176427	-5.17859159115493	-4.08824238770564	-4.5609146412778	-4.59158590645195	-4.34231437915086	-4.36229892605762	-4.43025176248997	-5.45439595774769	-4.59789032892051	-4.33306219434654
HSM7CYZ9	-4.73079242510446	-4.61168216018739	-4.54509853777038	-4.25420397499571	-4.40455038194205	-4.56060461590891	-4.82782990090588	-3.34366331279101	-4.53560617563974	-4.51197705192355	-4.48488667936401	-4.21779326112258	-5.13423026671533	-4.08321435206943	-4.67949367551223	-4.8732468584481	-4.33245173709642	-4.39105543157615	-4.47360402562498	-5.20428418006905	-4.65903029988663	-4.38334905707883
HSM7CYZB	-5.1223996946321	-4.58951391649333	-4.64097809649924	-4.34059194237012	-4.47016405111939	-4.77190740563138	-4.62581336160299	-2.9687015401595	-4.3949049349867	-4.80817157873015	-4.66992163289197	-4.44508859306154	-5.13062226122479	-4.27486793751269	-4.54613418438204	-4.57008220507351	-4.48935193126756	-4.45851725233426	-4.53221903792198	-4.97238912883596	-4.47461089649738	-4.41816789875457
HSM7CYZD	-4.8928742179025	-4.59028317039527	-4.33676111694154	-4.46070933146515	-4.62452891726205	-4.46593713901185	-4.72584384231648	-3.07334116572999	-4.59146391958812	-4.78237803076552	-4.70680100917008	-4.44985653349725	-5.03768477445871	-4.15624225796075	-4.72615450646633	-4.50796035390756	-4.55995016187526	-4.54627507354871	-4.49906553190001	-5.0538295553625	-4.34282076367824	-4.36266163519256
HSM7CYZF	-4.7780176744428	-4.27278530069159	-4.38511450939634	-4.567277858581	-4.83940672419032	-4.39611844185574	-4.41526998357473	-3.82106254792759	-5.16948493774621	-5.01615896635067	-5.00065810531566	-4.26844263148631	-4.27249076263523	-3.93467514340523	-4.41813218977543	-4.22520027629168	-4.65552322985827	-4.78105205813607	-4.443726486774	-4.60238385796119	-4.16499161064436	-4.51847983236097
HSM7CYZJ	-5.3846864531837	-4.41862687920312	-4.37952374962194	-4.18191654703029	-4.58956429150965	-4.491569399964	-4.78189120888879	-3.52569648500688	-4.41663187533442	-4.60797550828427	-4.59633880899942	-4.2585243583088	-5.63208594755925	-4.17834414419895	-4.61393165250672	-4.47191277564682	-4.28387466414283	-4.56536400547509	-4.48536205384023	-4.92405828450162	-4.37310317560768	-4.18775206735085
HSM7CYZL	-5.2901387029163	-4.29097064598219	-4.28125500464029	-4.3269144161975	-4.65967187469701	-4.39334221373105	-4.84804931385393	-3.75520763410697	-4.34497341123194	-4.72734866029743	-4.699401592866	-4.30119596455466	-5.37577809368467	-3.98366716014239	-4.58073663891281	-4.43578426322489	-4.30559174007209	-4.60429381746992	-4.53812127790373	-5.06482069407847	-4.32757154161457	-4.05153073962646
HSM7CYZR	-5.48425762496777	-4.43169053327795	-4.40369806640447	-4.2334948164396	-4.59358443584647	-4.52327603524825	-4.80463830980928	-3.46745256212979	-4.52016430298497	-4.56162988737655	-4.58520326420001	-4.26893689478526	-6.13257146046487	-3.84808401369284	-4.60368440824191	-4.58101815866388	-4.2608295350202	-4.58275472177296	-4.56495452960583	-4.95866554934527	-4.38514347838104	-4.11757909608921
HSM7CYZT	-5.28186218824346	-4.583637823727	-4.49265189032873	-4.30003239115798	-4.5032382984907	-4.42712824578453	-4.5418383108985	-4.1898752065198	-4.56440543199271	-4.49277901354634	-4.527585422069	-4.25173776075412	-5.18432855803385	-3.58818559283375	-4.31299583894758	-4.7395572055238	-4.34534521254458	-4.54119686221428	-4.36816131902257	-5.36115058344377	-4.28888475909889	-4.26187419080575
HSM7CYZV	-6.3056504866097	-4.68592667285774	-4.92930230614996	-4.17658762373787	-4.44592150259741	-4.81305164780747	-5.43093158419102	-3.98349826935965	-4.28535197893484	-4.22719460519424	-4.3264764370849	-3.98651606605384	-6.47098013661605	-3.31168144319312	-4.09656908484385	-5.57131230505583	-4.09581185938198	-4.51211628470125	-4.22879777287319	-6.74774421231913	-4.12456298899882	-4.03084837484085
HSM7CZ14	-5.04425319609624	-4.34098087634018	-4.57401177472611	-4.38660688002585	-4.70085571334672	-4.50325253601423	-4.64257977442996	-4.32482692845274	-4.59626721799122	-4.30489817975472	-4.53992368740628	-4.14520406178787	-5.01445743587498	-3.51469377016463	-4.24619482659737	-4.68643703827444	-4.34321188849771	-4.71523148869539	-4.40545695636878	-5.38374191684956	-4.3973644934248	-4.30050914984966
HSM7CZ16	-5.41974049082218	-4.93289388953265	-4.75039210440387	-4.57896137404541	-4.81407445831446	-4.69610943552339	-5.35952495998365	-3.29005149877198	-4.3685591766106	-4.62091804923384	-4.73537100377345	-3.97125747322839	-5.07930044325679	-3.61952108979695	-4.24351109439594	-4.66845843882485	-4.49531023792169	-4.9206002757428	-4.23952999548843	-5.00554624384536	-4.73948194747215	-3.79735004390544
HSM7CZ18	-5.6186834098706	-4.98109331980019	-4.40973512495436	-4.3371952170283	-4.61047329373967	-4.45086913079307	-4.77271896158355	-3.5408662238934	-4.47353162321251	-4.60516781255545	-4.62680736369	-4.15797200692553	-5.62881427038608	-3.73280779907003	-4.49322941741221	-4.55826463634406	-4.38146317923133	-4.57424766587755	-4.50085040801757	-4.90568628651621	-4.41472653391932	-3.98702018941986
HSM7CZ1A	-5.60908812644661	-4.58117782262212	-4.47494975421575	-4.31386466605723	-4.59408165585276	-4.48194991648001	-4.81597484372089	-3.50399485396621	-4.54133832925676	-4.54241836672044	-4.56774205901074	-4.26048191280433	-5.65628926302832	-3.80114236193936	-4.40001430851264	-4.51863873701592	-4.33865402175474	-4.60657007076917	-4.39553680751645	-5.01123918561877	-4.50895104814684	-4.13250451392614
HSM7CZ1C	-5.07804759148244	-4.48930040074566	-4.58588712373305	-4.17469710589209	-4.48307265244744	-4.69341257805319	-4.90418647051086	-3.49050930356546	-4.71806102328123	-4.6665020141317	-4.5974484464479	-4.17184041637117	-5.41885042821353	-4.05465465164421	-4.51639490876494	-4.55624720940246	-4.03846534259549	-4.49472509659052	-4.49189827713534	-5.39577165622018	-4.40351953921961	-4.09400730591453
HSM7CZ1E	-6.70212931875183	-5.54132106050897	-5.48889566576816	-5.12916025944695	-5.17355846662941	-5.35586889038751	-5.8417647976623	-2.60780875428924	-3.9979053751392	-5.10448197597282	-5.03562186144418	-3.48951686072337	-6.1004036761288	-3.30298654878508	-3.80909505730154	-5.1474902221063	-4.6544253879511	-5.40996089139864	-3.84589081602508	-5.99745875914367	-5.69981010416975	-3.47114394314641
HSM7CZ1G	-6.0796280665441	-5.08688555200843	-4.87980925184534	-4.51996345382997	-5.15198934577823	-4.81334225161183	-5.41186230265246	-2.97547762419029	-4.28045795659433	-4.59529388496391	-4.9712132567512	-3.92435045536999	-5.05818580508317	-3.59983032106412	-4.1534353815993	-4.6707946355826	-4.53260902336695	-5.21754051852921	-4.18226603045924	-4.97422263811833	-4.81628599563473	-3.77747876830357
HSM7CZ1T_P	-5.4721751837514	-4.42970212125438	-4.79109462142113	-4.29207643117171	-4.50151497816274	-4.75119757718443	-4.93126883763483	-3.96261602443513	-4.33314449487895	-4.28704176041316	-4.42490114646804	-4.24566245740368	-5.66605793916104	-3.75043365158487	-4.12572333056376	-4.58680378551263	-4.20263317916748	-4.50631957126247	-4.27450039520333	-5.68086601744904	-4.37362705799607	-4.18456490078087
HSM7CZ1V	-5.43095846671419	-4.36330447883794	-4.77758820330727	-4.21049617681619	-4.57329733806832	-4.73389515302126	-4.88913874058122	-3.85375545225974	-4.38334549602518	-4.37653553542559	-4.45797852464799	-4.2378329383444	-5.55250693946573	-3.76370406722087	-4.18789536142928	-4.61833551468124	-4.22590486114276	-4.60070200681844	-4.26758919565458	-5.93513837481035	-4.30260047898933	-4.14315862418328
HSM7CZ1Z	-5.18303020700576	-4.38204853507469	-4.62349716315234	-4.35775186241252	-4.58291283386873	-4.63863448250912	-4.772146469916	-3.60602033558208	-4.46742336910056	-4.50936608997879	-4.52665446789533	-4.28025509766128	-5.21741606465874	-3.99926786239302	-4.27992191485761	-4.55655487223049	-4.36310244737918	-4.60099489263311	-4.34386850254756	-5.41964871330552	-4.35002764774612	-4.16382286969673
HSM7CZ22	-5.43052353373001	-4.29332104295928	-4.55050209080903	-4.38351026534424	-4.63294919428181	-4.55338641304213	-4.78237560266048	-3.7133062266596	-4.24081854739231	-4.48767570004681	-4.57264766514393	-4.30303731413253	-5.24859569066887	-4.0154986527126	-4.22278762979323	-4.43330221330384	-4.37538101214207	-4.61906644201159	-4.31124180360796	-5.51684698039617	-4.42772668714254	-4.20877442380025
HSM7CZ24	-5.62072048677181	-4.6742915799823	-4.74373886191062	-4.22290899705149	-4.53154956079634	-4.71254159318915	-4.89765318447615	-3.8925390276332	-4.3782854293723	-4.31737663074314	-4.43165347819103	-4.25610271392858	-5.46483985950672	-4.04922255985596	-4.10890438198752	-4.2088160104586	-4.15437322676828	-4.50300777434122	-4.27602979345428	-6.02053776572268	-4.22475207439178	-4.19449102588251
HSM7CZ26	-5.47181952794886	-4.65091095552973	-4.68204751738832	-4.20850886094186	-4.53220608326783	-4.67606785882574	-4.87975645810962	-3.90645370247754	-4.30313403026622	-4.38337472392152	-4.45773356936649	-4.2739885875461	-5.62175664294699	-4.22534427907965	-4.15915566187465	-4.26778418491475	-4.11783459585979	-4.51444441258426	-4.25245865963886	-5.60008902407475	-4.26313369323129	-4.1154806732547
HSM7CZ28	-5.75187127474735	-4.64537973864808	-4.58265524815066	-4.21994855842819	-4.51664601239887	-4.57941962286717	-4.76844777961082	-3.94180574571276	-4.46330872723999	-4.36515851320361	-4.43724312938413	-4.28060969362028	-5.45710639028328	-3.98208571251658	-4.2362599343308	-4.27483871368685	-4.22351224597133	-4.52057687188778	-4.34731681004968	-5.54312280295568	-4.26865686198668	-4.13218904426572
HSM7CZ2A	-5.51579771408804	-4.62284529727612	-4.79719636140667	-4.20709732108077	-4.44439645640938	-4.79075788280161	-4.7676965000555	-3.80056366335454	-4.41142309948214	-4.37651173974266	-4.39628299085204	-4.25465042226761	-5.97078297594442	-4.04634221214554	-4.16389482581143	-4.28889754584848	-4.12665982364422	-4.44867591347616	-4.30316435411935	-5.93576261340214	-4.25780777041445	-4.15372963707551
HSM7CZ2E	-5.56476856850324	-4.64129238302693	-4.85662732047831	-4.23062893167508	-4.49535453614432	-4.83407548227196	-4.77660667083255	-3.79008668885688	-4.34282836570274	-4.37835578844744	-4.43041010012906	-4.23895680301719	-5.60655890250586	-4.10833714352901	-4.17149596652497	-4.32402667323968	-4.13482647183035	-4.48471395099315	-4.32067590978186	-5.62395916776148	-4.21280134986729	-4.14846712395578
HSM7CZ2H	-5.37991682241663	-4.63959325950754	-4.48031215803655	-4.24099246952049	-4.4392352698581	-4.49304836135642	-4.68965999787129	-3.92159000974894	-4.51955696879894	-4.52391215660118	-4.47120562954114	-4.27106561303922	-5.76600744970276	-3.87799839052462	-4.4610964417156	-4.37523411276479	-4.29400740309578	-4.42477167151485	-4.47100779257489	-5.06557724949512	-4.34031720369777	-4.1290055582443
HSM7CZ2J_P	-5.27445905461466	-4.71150016064157	-4.46117616540783	-4.18285004410822	-4.5098091506755	-4.46604405181489	-4.99426974098459	-3.99764809469975	-4.38370315674533	-4.44039982981183	-4.46178538590626	-4.28468214877737	-5.5160684541779	-4.20729551461893	-4.28323539423781	-4.41356930436922	-4.27175907621052	-4.47883874321397	-4.28227041551311	-4.94087065947683	-4.31994933339329	-4.1363690703053
HSM7CZ2L_P	-5.15382084275961	-4.82728684576631	-4.38056753735253	-4.1100642862351	-4.4114720518965	-4.43300723459632	-4.83486846126987	-3.96526808029477	-4.33900985315002	-4.58023594821787	-4.56060911276352	-4.31432770308917	-5.64483003649671	-3.96845221864607	-4.59930441278648	-4.51624084662818	-4.38757068226184	-4.35849490471048	-4.38714224201378	-4.86858065879886	-4.42280659744604	-4.04514143903119
HSM7CZ2V_P	-5.62350816144724	-4.44512982575985	-4.86029959489364	-4.26073853428289	-4.51842120749192	-4.83589531730888	-4.94337733336462	-3.58083973060093	-4.23750128580212	-4.33174638916932	-4.42095431530136	-4.21162807285102	-6.55728252228734	-3.91141675730822	-4.13220922314772	-4.34390586160523	-4.2883845579315	-4.52479156659257	-4.33078040915458	-5.83511798055327	-4.26081738454261	-4.27021257308903
HSM7CZ2X_P	-4.97036076926553	-4.28137281822142	-4.49792775774011	-4.31574076595694	-4.64491664969239	-4.49524923961255	-4.63507195733238	-4.05379020368241	-4.69950315134348	-4.3822833710628	-4.53143864333925	-4.23549242445155	-5.51301429504248	-3.67838554227019	-4.32296834347223	-4.57447198192065	-4.22196473708499	-4.65143058540182	-4.40990768354107	-5.33639018146262	-4.48144566333868	-4.24356130571239
HSM7CZ2Z	-5.03977507904958	-4.65556681378324	-4.59766437948369	-4.26792799153997	-4.43274838655003	-4.60384644985806	-4.91844123530606	-3.36838093568678	-4.43177637187232	-4.34458927351803	-4.39082624359674	-4.31795624123615	-5.26795457776843	-5.08480379500658	-4.37185179687723	-4.49724826810369	-4.2731682894412	-4.40316086616899	-4.42726378766532	-5.18242641714662	-4.36604557277964	-4.14466423720967
HSM7CZ32	-4.97377483077191	-4.35813597965177	-4.74766966354312	-4.34095522422879	-4.53698671274926	-4.70965017402314	-4.79191140489347	-3.62289201694843	-4.3979802311919	-4.4584826915198	-4.50345010206746	-4.22783675477954	-6.07828424415085	-3.85848126095082	-4.36108731401146	-4.55905245547359	-4.29841957687143	-4.54833986373314	-4.42871015373922	-5.47377556797452	-4.2704177590537	-4.19034225060945
HSM7CZ36	-5.09369854388481	-4.24777986199994	-4.33998907305258	-4.29429185370628	-4.5381618817951	-4.36131799916527	-5.05618567139027	-3.95695473543962	-4.71935454473769	-4.51540090582965	-4.54850882899078	-4.25390487283195	-5.66106879523112	-3.57281762122336	-4.54481750556053	-4.82714277598352	-4.40481249122265	-4.47640565088788	-4.35851295228143	-5.36869699564105	-4.353251673721	-4.08610293210598
HSM7CZ38	-5.59857086506074	-4.46382242714772	-4.91278524622467	-4.18354205611384	-4.5905805709718	-4.85680093554667	-5.35981169688318	-3.53822099876609	-4.32186496566268	-4.29473845999089	-4.43951599168031	-4.07837560472893	-7.29309766640997	-3.70461783449904	-4.1339061245625	-4.4131952623017	-4.1598333692403	-4.59710815931734	-4.32036215819254	-6.44565592534651	-4.18845437885141	-4.25081417683743
HSM7CZ3A	-5.40582230343711	-4.36826966293869	-4.56784054589614	-4.27414061246551	-4.55215540215776	-4.56841019067041	-4.71649498184417	-3.9345554874365	-4.41788430332241	-4.47481795682311	-4.5026670072605	-4.29274491698063	-5.27994173235706	-3.80779898703293	-4.34534627961911	-4.48399368922221	-4.32662066020919	-4.5505229472442	-4.37898845423473	-5.40375835121118	-4.32511699017855	-4.21258728886555
HSM7CZ3C	-5.33090758304928	-4.43264546538586	-4.48816854903819	-4.30687617200121	-4.60945500467916	-4.53848726703939	-4.66733298404483	-3.78161476139757	-4.39455148437571	-4.50516002405249	-4.56313986872308	-4.35463544545537	-5.20562170728875	-3.83831613191894	-4.34754441183216	-4.62440870552522	-4.44303928097466	-4.56846790955591	-4.40460953496397	-5.28708745514654	-4.25563838261811	-4.18526227364247
HSM7CZ3E	-4.99025134710216	-4.45439541685912	-4.61090473774314	-4.28955673300015	-4.62339723195096	-4.62651425767829	-4.71104920760687	-3.83712415754117	-4.2752333759942	-4.49878612314214	-4.55122851406314	-4.32944227350876	-5.20046129249048	-3.92144364558885	-4.38666451628513	-4.52298239985199	-4.3149425249617	-4.60721397913978	-4.41315209725222	-5.20386071759238	-4.33864307895902	-4.20734047849805
HSM7CZ3G	-5.43630867225809	-4.3623622977239	-4.82097019105911	-4.27361913358958	-4.51778784990888	-4.81272073371768	-4.92830198943097	-3.50611252048326	-4.3632330348419	-4.3613094743912	-4.46274662486659	-4.23083033140375	-5.77752605454018	-3.98119008075903	-4.2385027307029	-4.49250784463046	-4.29538961375294	-4.50793057397783	-4.37807959557778	-5.85795692737951	-4.25875907498446	-4.21461985006797
HSM7J4G1	-4.81304634343279	-4.40125690269255	-4.6126024007278	-4.41091832520098	-4.65750633329105	-4.63602423757731	-4.81661295845298	-3.12313601353069	-4.61317796445176	-4.42118776812053	-4.56489607120757	-4.44230507154106	-6.58528091172561	-4.02633424894606	-4.57448640661386	-4.41412497791879	-4.41720428029707	-4.61708732994912	-4.5574738144568	-5.19747777624905	-4.26139773629242	-4.23087577616847
HSM7J4G8	-5.4774834607556	-4.29945505676338	-4.23355327205614	-4.22564944480697	-4.62384625211063	-4.37343378282421	-4.93251445914742	-3.82170466995053	-4.37928547693099	-4.8688534031836	-4.76807016329696	-4.21716270667769	-5.66926224657106	-3.94676202837564	-4.50728247662618	-4.44441332229788	-4.25287306862662	-4.59464018918408	-4.50584792177216	-5.14000638243194	-4.24495412283552	-4.01649131319289
HSM7J4GD	-5.43216326042323	-4.48919306595002	-5.34693932067651	-4.77403086029192	-4.94323264549744	-5.24744243749814	-5.0814464256516	-2.83584741083013	-4.32257885598433	-4.73057186977505	-4.76659927490344	-3.97617425295381	-6.24735738045476	-3.66892612730117	-4.03033055626361	-4.56455635140887	-4.23945590060529	-5.06576830256265	-4.10810089535168	-6.54400981715591	-4.62343000135904	-3.88842633248463
HSM7J4GP	-5.15546363746937	-4.30747619116051	-4.52876348192825	-4.28470729245717	-4.52751196141822	-4.55135989169399	-4.71652258132841	-3.78303996881478	-4.37093321011711	-4.47946479950003	-4.50542997203437	-4.32835851448072	-5.49568375787529	-3.9872235378124	-4.2938952563611	-4.67779625470345	-4.35990640935527	-4.53628896899532	-4.37089831992174	-5.31443512156141	-4.4058832341467	-4.17244381372145
HSM7J4GR	-5.29690590579897	-4.27719553250944	-4.61331569561507	-4.2974206572408	-4.58172441645535	-4.60286635302579	-4.88743328441472	-3.77169213858632	-4.39288160673909	-4.44770169063921	-4.49684090341392	-4.27970969132462	-5.63657342802149	-3.79834868128362	-4.21772549683225	-4.69055837966997	-4.27123898418081	-4.59704526732923	-4.31141587269562	-5.4580696764641	-4.37979686689811	-4.22553575737451
HSM7J4HA	-6.40799637292647	-4.85623917959081	-4.67160278170874	-4.25206172044743	-4.72038486963622	-4.67118826419338	-4.80725309300104	-3.31105356801156	-4.43840088282259	-4.50834111814944	-4.61649765893638	-4.20990558322388	-4.97289639875997	-3.72202824303752	-4.4340867739484	-4.62570892440045	-4.402433261325	-4.70106288633702	-4.45817406190478	-4.88143994128403	-4.52926510591053	-4.04426333702627
HSM7J4HC	-6.34351684702287	-4.84130351825237	-4.84927127776168	-4.35535551505827	-4.68042734296771	-4.78828697423157	-4.7977883156685	-3.4233084058581	-4.43390036193383	-4.36869558353981	-4.52125458615437	-4.05871938191639	-5.87482573694488	-3.63998339335043	-4.15298195424216	-4.44389360476814	-4.23265562891674	-4.6927023810538	-4.3901672873636	-5.72126729595585	-4.40543170886949	-4.02170456465545
HSM7J4HE	-6.15495513393619	-5.15065244400812	-5.13056805380077	-4.92039209186177	-5.08001485499261	-5.02553047905415	-5.45966237398278	-2.76182014781426	-4.1339424795364	-4.87282143527172	-4.92133914042089	-3.6972493331123	-5.55418189037825	-3.4649687611759	-3.97990040242279	-4.78964101335871	-4.54727419093632	-5.24989951803709	-4.0184579277526	-5.99979687189692	-5.11730156370199	-3.67912228703352
HSM7J4HG	-5.62912480116034	-4.84931543715417	-4.58566884829077	-4.25534019974597	-4.65061238253159	-4.59643773204844	-4.66851420548983	-3.59352144431383	-4.55902496049486	-4.59220106752196	-4.6596128172856	-4.16475500049812	-4.9697644407232	-3.66266386197614	-4.4501480470041	-4.54606099469063	-4.34388726430491	-4.63515053995116	-4.49465745912997	-4.94260401972455	-4.5013734138935	-4.09201634983306
HSM7J4HI	-5.90625375432082	-5.02782770073377	-4.6934567023468	-4.38594952168594	-4.66247399527148	-4.67415294436369	-4.8235366455551	-3.50284300379675	-4.5236137010466	-4.56965620486238	-4.61430872754891	-4.06648504007462	-5.13811788148899	-3.62863571477621	-4.3602674591718	-4.51637266795465	-4.27243503705807	-4.67675362627189	-4.37089884043108	-5.10164551888367	-4.57631866718852	-3.92001281855564
HSM7J4HK	-5.99062614851671	-4.80104178946749	-4.59476777133107	-4.2872311948152	-4.6215569364022	-4.61050190020127	-4.6868604050666	-3.69327949803278	-4.45618247733687	-4.44223753838116	-4.54886921862181	-4.19575450082749	-5.4290265890715	-3.77653377674079	-4.29188817798055	-4.51929728005258	-4.16552084832993	-4.6301259332473	-4.43344016168655	-5.23238267592347	-4.35896487561081	-4.04218793435427
HSM7J4HM	-4.98745658258948	-4.29150586683528	-4.1642195150223	-4.31441971989967	-4.55404823617339	-4.25571873516895	-4.70621672145839	-3.75603420699513	-4.98673820322293	-4.61076378884698	-4.59185459594132	-4.26603508191409	-6.52216087458284	-3.81422579573993	-4.65144092433587	-4.51526360409056	-4.28116413669092	-4.49215088096638	-4.49985906835913	-5.2479539909036	-4.27288284968488	-4.19429199972069
HSM7J4HO	-5.34827597103254	-4.28568185772886	-4.26695258663778	-4.23320991712911	-4.54696509854925	-4.34874186833015	-4.65658502697353	-3.70833724521782	-4.86849861641068	-4.57521258559299	-4.57023358570967	-4.31636698864361	-6.38144444529009	-3.75570624979663	-4.54691814093488	-4.83299416731964	-4.2665807675999	-4.51388049621685	-4.45097154175789	-5.17331336913038	-4.25919107046784	-4.12499085041315
HSM7J4HQ	-5.86281019329186	-4.27674078653431	-4.3401184566179	-4.22944399502152	-4.53031619393934	-4.36518978131361	-4.49935613739083	-3.96510250506078	-4.73453072785359	-4.5418567644959	-4.54361934386833	-4.1944500587772	-6.14641741663541	-3.59876014051487	-4.31237068496604	-5.20020437176647	-4.19418879881021	-4.50965166404718	-4.36360185445808	-5.23833853479253	-4.34997054904262	-4.21935098484415
HSM7J4HS	-4.80942816302658	-4.31032518448664	-4.15923559575333	-4.29060064549949	-4.57424170163874	-4.29861606495734	-5.00500850286156	-3.80280167582548	-5.17965265187913	-4.6379226636586	-4.64079160805431	-4.29300859873958	-5.803817695069	-3.77709706695718	-4.48716730489455	-4.46667505815922	-4.31906883806642	-4.51332310393345	-4.30916515540731	-5.52941532513197	-4.21998283195053	-4.26194588849753
HSM7J4HU	-5.929782113301	-4.37321106570502	-4.70017598528896	-4.16507980507092	-4.41807978289891	-4.68617505008189	-4.66535967686402	-4.1426187166149	-4.55920048194835	-4.42241232384609	-4.41147459841985	-4.30548977322343	-5.28227523147454	-3.7679649221887	-4.32632504261315	-4.31958928214971	-4.18407364976855	-4.41428759457141	-4.3949766628391	-5.39472955741877	-4.38099214445097	-4.2480038661628
HSM7J4HW	-5.29506664081509	-4.4737170343432	-4.69384373335681	-4.19511104166001	-4.55213468657461	-4.70472660310789	-4.72097432398147	-3.74239999672821	-4.41447331452133	-4.33529411732485	-4.45542133965173	-4.27206033915768	-5.84623635914213	-4.03933951137579	-4.31058088513452	-4.44967932239886	-4.21195526552514	-4.5479676205822	-4.41629937587299	-5.52985548787469	-4.28456128359532	-4.10650612188075
HSM7J4HY	-5.58776862748713	-4.59160308512576	-5.13079449788992	-4.18277384136528	-4.49540557943721	-5.06722101580953	-5.00564309837894	-3.76309514352545	-4.24179299016031	-4.25850938182468	-4.36482772571352	-4.20815232101651	-5.86423056644768	-4.11056484646274	-4.08137791858476	-4.28315362472283	-4.15616828741452	-4.48636203287632	-4.24379168992589	-6.0538139781304	-4.10406571277383	-4.17750696100976
HSM7J4I3	-5.5369237481558	-4.39172199410037	-4.62625223450862	-4.25608469091543	-4.50973076556547	-4.57312389954102	-4.94441643101699	-3.67027226754377	-4.37550836124682	-4.35435105997203	-4.44201610788657	-4.25182881979241	-5.49938460606908	-3.88117216805043	-4.31198612318996	-4.50519383381346	-4.31589115010203	-4.50902898105047	-4.46872059490201	-5.89489459532368	-4.32494308700456	-4.18034213312459
HSM7J4I5	-5.37516319221865	-4.60874394805914	-4.69371674256095	-4.18381508649487	-4.48492622624208	-4.70850331576539	-4.78214004351051	-3.81589507013377	-4.38385600783858	-4.42033266469763	-4.46101424707409	-4.22039656919466	-5.43068097155931	-4.1428336761142	-4.30218021243319	-4.37250553921587	-4.20642240398656	-4.48912095607407	-4.41206468081707	-5.4123679371953	-4.22366889201327	-4.16065906921642
